,e-Folding Time (seconds),Average beta-decay energy,Daughter
22Na,118459285.04487212,5.69,22Mg
22Mg,5.589721935924288,5.69,22Al
22Al,0.13142951822498455,5.69,22Si
22Si,0.041405347673513254,5.69,22P
