,e-Folding Time (seconds),Average beta-decay energy,Daughter
89Br,6.285822293153212,5.69,89Kr
89Kr,272.66936272801405,5.69,89Rb
89Rb,1326.125281585135,122.3,89Sr
89Sr,6302619.880053292,189.0,89Y
