,e-Folding Time (seconds),Average beta-decay energy,Daughter
208At,8465.734499936438,5.69,208Rn
208Rn,2107.7774547387753,5.69,208Fr
208Fr,85.26327691653775,5.69,208Ra
208Ra,1.6013914953867496,5.69,208Ac
208Ac,0.13994141896622944,5.69,208Th
208Th,0.003462468098133512,5.69,208Pa
