,e-Folding Time (seconds),Average beta-decay energy,Daughter
185Ir,74789.31091968386,6.88,185Pt
185Pt,6137.224703941651,5.69,185Au
185Au,367.88723542668566,5.69,185Hg
185Hg,70.8363265076481,5.69,185Tl
185Tl,28.132553297334777,5.69,185Pb
185Pb,9.08897875760047,5.69,185Bi
185Bi,0.002885390081777927,5.69,185Po
