,e-Folding Time (seconds),Average beta-decay energy,Daughter
166W,27.6997447850681,5.69,166Re
166Re,3.2460638420001673,5.69,166Os
166Os,0.30729404370934915,5.69,166Ir
166Ir,0.015148297929334116,5.69,166Pt
166Pt,0.0004241523420213553,5.69,166Au
