,e-Folding Time (seconds),Average beta-decay energy,Daughter
221Pa,8.511900741244886e-06,5.69,221U
221U,9.52178726986716e-07,5.69,221Np
221Np,4.32808512266689e-08,5.69,221Pu
221Pu,0.00014426950408889634,5.69,221Am
