,e-Folding Time (seconds),Average beta-decay energy,Daughter
142Xe,1.7745149002934244,5.69,142Cs
142Cs,2.433826533979681,5.69,142Ba
142Ba,917.5540460053805,211.0,142La
142La,7885.771093499073,142.4,142Ce
