,e-Folding Time (seconds),Average beta-decay energy,Daughter
128Pd,0.05049432643111371,5.69,128Ag
128Ag,0.0865617024533378,5.69,128Cd
128Cd,0.354902980058685,5.69,128In
128In,1.1772391533653943,5.69,128Sn
128Sn,5113.199763918664,139.0,128Sb
128Sb,47003.00443216243,5.69,128Te
128Te,1.024379843003045e+32,5.69,128I
128I,2163.176944308911,167.5,128Xe
