,e-Folding Time (seconds),Average beta-decay energy,Daughter
84Y,3419.1872469068435,5.69,84Zr
84Zr,2233.2919232961153,5.69,84Nb
84Nb,14.138411400711844,5.69,84Mo
84Mo,3.318198594044615,5.69,84Tc
