,e-Folding Time (seconds),Average beta-decay energy,Daughter
186Hg,119.45514938560615,5.69,186Tl
186Tl,5.0494326431113725,5.69,186Pb
186Pb,6.953790097084804,5.69,186Bi
186Bi,0.02135188660515665,5.69,186Po
186Po,4.905163139022476e-05,5.69,186At
