,e-Folding Time (seconds),Average beta-decay energy,Daughter
284Rg,86.5617024533378,5.69,284Cn
284Cn,0.1471548941706743,5.69,284Nh
284Nh,1.3994141896622945,5.69,284Fl
284Fl,0.0044723546267557875,5.69,284Mc
