,e-Folding Time (seconds),Average beta-decay energy,Daughter
258No,0.0017745149002934247,5.69,258Lr
258Lr,5.655364560284736,5.69,258Rf
258Rf,0.018033688011112037,5.69,258Db
258Db,3.1306482387290506,5.69,258Sg
258Sg,0.003895276610400201,5.69,258Bh
