,e-Folding Time (seconds),Average beta-decay energy,Daughter
57Co,33880928.98398365,0.67,57Ni
57Ni,184895.79644032958,139.0,57Cu
57Cu,0.28334530603059244,2078.0,57Zn
57Zn,0.06593116336862563,5.69,57Ga
