,e-Folding Time (seconds),Average beta-decay energy,Daughter
80Rb,48.18601436569137,1533.0,80Sr
80Sr,9201.50897078981,5.69,80Y
80Y,43.42512073075781,5.69,80Zr
80Zr,6.63639718808923,5.69,80Nb
