,e-Folding Time (seconds),Average beta-decay energy,Daughter
161Nd,0.3101794337911271,5.69,161Pm
161Pm,1.5148297929334118,5.69,161Sm
161Sm,6.924936196267025,5.69,161Eu
161Eu,37.79861007129084,5.69,161Gd
161Gd,315.6039671448696,5.69,161Tb
161Tb,866060.2204499393,10.6,161Dy
