,e-Folding Time (seconds),Average beta-decay energy,Daughter
28F,6.63639718808923e-20,5.69,28Ne
28Ne,0.027122666768712514,5.69,28Na
28Na,0.04775320585342468,5.69,28Mg
28Mg,108626.28040869364,65.2,28Al
28Al,194.3310220077434,1247.2,28Si
