,e-Folding Time (seconds),Average beta-decay energy,Daughter
253Es,2551561.9908765475,6166.0,253Fm
253Fm,373946.55459841934,6486.0,253Md
253Md,1038.7404294400537,5.69,253No
253No,135.90187285174034,5.69,253Lr
253Lr,0.9117832658418249,5.69,253Rf
253Rf,0.018755035531556524,5.69,253Db
