,e-Folding Time (seconds),Average beta-decay energy,Daughter
133Ba,479769437.6703017,3.67,133La
133La,20317.762799847453,5.69,133Ce
133Ce,8396.485137973767,5.69,133Pr
133Pr,562.6510659466958,5.69,133Nd
133Nd,100.98865286222744,5.69,133Pm
133Pm,19.476383052001008,5.69,133Sm
133Sm,4.169388668169105,5.69,133Eu
133Eu,0.28853900817779266,5.69,133Gd
133Gd,0.014426950408889635,5.69,133Tb
