,e-Folding Time (seconds),Average beta-decay energy,Daughter
200Pb,111664.59616480579,7.78,200Bi
200Bi,3150.845969301496,623.7,200Po
200Po,996.325195237918,5.69,200At
200At,62.32442576640322,5.69,200Rn
200Rn,1.5725375945689697,5.69,200Fr
200Fr,0.06852801444222575,5.69,200Ra
