,e-Folding Time (seconds),Average beta-decay energy,Daughter
45Cl,0.595833051887142,5.69,45Ar
45Ar,30.989089478294936,5.69,45K
45K,1540.798303669413,186.0,45Ca
45Ca,20269149.747749656,77.2,45Sc
