,e-Folding Time (seconds),Average beta-decay energy,Daughter
98Br,0.02164042561333445,5.69,98Kr
98Kr,0.06174734775004762,5.69,98Rb
98Rb,0.1659099297022308,5.69,98Sr
98Sr,0.9420798617004932,5.69,98Y
98Y,0.7905968824071519,5.69,98Zr
98Zr,44.29073775529117,5.69,98Nb
98Nb,4.126107816942435,181.0,98Mo
