,e-Folding Time (seconds),Average beta-decay energy,Daughter
30Ne,0.010416258195218317,5.69,30Na
30Na,0.06621970237680341,5.69,30Mg
30Mg,0.45733432796180135,5.69,30Al
30Al,5.222556048018048,5.69,30Si
