,e-Folding Time (seconds),Average beta-decay energy,Daughter
95Sr,34.48041147724622,5.69,95Y
95Y,891.5855352693793,104.0,95Zr
95Zr,7981515.261348662,109.7,95Nb
95Nb,4361587.96398443,43.36,95Mo
