,e-Folding Time (seconds),Average beta-decay energy,Daughter
169Gd,1.0820212806667227,5.69,169Tb
169Tb,7.401025559760381,5.69,169Dy
169Dy,56.265106594669554,5.69,169Ho
169Ho,408.57123557975444,5.69,169Er
169Er,1170702.0135961177,98.1,169Tm
