,e-Folding Time (seconds),Average beta-decay energy,Daughter
47V,2821.9114999788126,831.8,47Cr
47Cr,0.6659480308743455,5.69,47Mn
47Mn,0.12695716359822878,5.69,47Fe
47Fe,0.03159502139546829,5.69,47Co
