,e-Folding Time (seconds),Average beta-decay energy,Daughter
190Tl,225.0604263786783,5.69,190Pb
190Pb,102.43134790311636,5.69,190Bi
190Bi,9.08897875760047,5.69,190Po
190Po,0.003534602850177961,5.69,190At
