,e-Folding Time (seconds),Average beta-decay energy,Daughter
61V,0.06953790097084804,5.69,61Cr
61Cr,0.3505748949360181,5.69,61Mn
61Mn,1.0228707839902749,5.69,61Fe
61Fe,517.6389806709601,5.69,61Co
61Co,8564.414840733241,129.5,61Ni
