,e-Folding Time (seconds),Average beta-decay energy,Daughter
134La,558.322980824029,679.0,134Ce
134Ce,393890.37084366847,3.8,134Pr
134Pr,1471.5489417067427,5.69,134Nd
134Nd,735.7744708533713,5.69,134Pm
134Pm,31.739290899557187,5.69,134Sm
134Sm,13.705602888445151,5.69,134Eu
134Eu,0.7213475204444817,5.69,134Gd
134Gd,0.5770780163555853,5.69,134Tb
