,e-Folding Time (seconds),Average beta-decay energy,Daughter
231Ac,649.2127684000336,5.69,231Th
231Th,132543.27879655082,17.9,231Pa
231Pa,1486488972179.974,4599.0,231U
231U,523525.17643778725,4.535,231Np
231Np,4224.211079722885,5.69,231Pu
231Pu,744.430641098705,5.69,231Am
231Am,86.5617024533378,5.69,231Cm
231Cm,28.85390081777927,5.69,231Bk
