,e-Folding Time (seconds),Average beta-decay energy,Daughter
220At,321.14391610188324,5.69,220Rn
220Rn,80.21384427342636,5747.76,220Fr
220Fr,39.529844120357595,6303.0,220Ra
220Ra,0.026112780240090235,5.69,220Ac
220Ac,0.03802944127783307,5.69,220Th
220Th,1.4715489417067429e-05,5.69,220Pa
220Pa,1.2262907847556189e-06,5.69,220U
220U,8.656170245333781e-08,5.69,220Np
220Np,4.1838156185779945e-08,5.69,220Pu
