,e-Folding Time (seconds),Average beta-decay energy,Daughter
130Sn,322.00953312641667,5.69,130Sb
130Sb,3419.1872469068435,164.0,130Te
130Te,3.6012642480684826e+28,5.69,130I
130I,64194.15853939532,47.0,130Xe
