,e-Folding Time (seconds),Average beta-decay energy,Daughter
172Hf,85137346.95180863,4.04,172Ta
172Ta,3185.4706502828312,659.0,172W
172W,571.3072361920296,5.69,172Re
172Re,79.34822724889297,5.69,172Os
172Os,27.6997447850681,5.69,172Ir
172Ir,6.347858179911441,5.69,172Pt
172Pt,0.1408070359907628,5.69,172Au
172Au,0.040395461144890975,5.69,172Hg
172Hg,0.00033326255444535055,5.69,172Tl
