,e-Folding Time (seconds),Average beta-decay energy,Daughter
25O,7.473160311804828e-21,5.69,25F
25F,0.11541560327111708,5.69,25Ne
25Ne,0.8685024146151561,5.69,25Na
25Na,85.26327691653775,5.69,25Mg
