,e-Folding Time (seconds),Average beta-decay energy,Daughter
131Cd,0.14138411400711842,5.69,131In
131In,0.37726475319246394,5.69,131Sn
131Sn,80.79092228978193,5.69,131Sb
131Sb,1993.5160075003696,164.0,131Te
131Te,2164.042561333445,38.7,131I
131I,1000294.5686656185,69.36,131Xe
