,e-Folding Time (seconds),Average beta-decay energy,Daughter
79Kr,181987.3232378974,95.0,79Rb
79Rb,1982.2629861814357,355.0,79Sr
79Sr,194.76383052001006,5.69,79Y
79Y,21.35188660515666,5.69,79Zr
79Zr,0.08079092228978195,5.69,79Nb
