,e-Folding Time (seconds),Average beta-decay energy,Daughter
94Ru,4483.896187082898,2.17,94Rh
94Rh,101.85426988676083,5.69,94Pd
94Pd,13.128524872089564,5.69,94Ag
94Ag,0.03895276610400201,5.69,94Cd
94Cd,0.11541560327111708,5.69,94In
