,e-Folding Time (seconds),Average beta-decay energy,Daughter
101Rh,185298931.60099527,2.53,101Pd
101Pd,43990.65718678627,218.5,101Ag
101Ag,960.8348972320497,5.69,101Cd
101Cd,117.72391533653943,5.69,101In
101In,21.78469511742335,5.69,101Sn
101Sn,3.2027829907734997,5.69,101Sb
