,e-Folding Time (seconds),Average beta-decay energy,Daughter
268Rf,5193.702147200269,5.69,268Db
268Db,150617.36226880777,5.69,268Sg
268Sg,173.1234049066756,5.69,268Bh
268Bh,274.112057768903,5.69,268Hs
268Hs,2.0197730572445485,5.69,268Mt
268Mt,0.033181985940446156,5.69,268Ds
268Ds,0.00014426950408889634,5.69,268Rg
