,e-Folding Time (seconds),Average beta-decay energy,Daughter
168Hf,2246.2761786641163,5.69,168Ta
168Ta,173.1234049066756,5.69,168W
168W,73.43317758124822,5.69,168Re
168Re,6.347858179911441,5.69,168Os
168Os,3.0296595858668236,5.69,168Ir
168Ir,0.3318198594044616,5.69,168Pt
168Pt,0.002914243982595706,5.69,168Au
