,e-Folding Time (seconds),Average beta-decay energy,Daughter
198Pb,12464.885153280644,7.78,198Bi
198Bi,891.5855352693793,5.69,198Po
198Po,152.34859631787452,5.69,198At
198At,6.4488468327736665,5.69,198Rn
198Rn,0.09290956063324925,5.69,198Fr
198Fr,0.02164042561333445,5.69,198Ra
