,e-Folding Time (seconds),Average beta-decay energy,Daughter
274Bh,82.23361733067091,5.69,274Hs
274Hs,0.7213475204444817,5.69,274Mt
274Mt,1.2262907847556188,5.69,274Ds
274Ds,0.014426950408889635,5.69,274Rg
274Rg,0.02885390081777926,5.69,274Cn
