,e-Folding Time (seconds),Average beta-decay energy,Daughter
75Br,8370.516627237766,196.0,75Kr
75Kr,398.1838312853539,5.69,75Rb
75Rb,27.411205776890302,5.69,75Sr
75Sr,0.12291761748373967,5.69,75Y
75Y,0.00014426950408889634,5.69,75Zr
