,e-Folding Time (seconds),Average beta-decay energy,Daughter
259Lr,8.944709253511574,5.69,259Rf
259Rf,3.794287957537973,5.69,259Db
259Db,0.7357744708533712,5.69,259Sg
259Sg,0.5799634064373632,5.69,259Bh
