,e-Folding Time (seconds),Average beta-decay energy,Daughter
47Cl,0.1457121991297853,5.69,47Ar
47Ar,1.7745149002934244,5.69,47K
47K,25.074039810650184,5.69,47Ca
47Ca,565407.1905528099,31.2,47Sc
47Sc,417473.93355367536,142.6,47Ti
