,e-Folding Time (seconds),Average beta-decay energy,Daughter
96Rh,856.9608542880443,5.69,96Pd
96Pd,176.0087949884535,5.69,96Ag
96Ag,6.419992931955886,5.69,96Cd
96Cd,0.00432808512266689,5.69,96In
96In,0.0014426950408889636,5.69,96Sn
