,e-Folding Time (seconds),Average beta-decay energy,Daughter
225Rn,403.3775334325541,5.69,225Fr
225Fr,341.9187246906843,5.69,225Ra
225Ra,1847295.9797161915,93.0,225Ac
225Ac,1236391.9583539073,5211.0,225Th
225Th,757.4148964667056,5.69,225Pa
225Pa,2.4670085199201273,5.69,225U
225U,0.08944709253511574,5.69,225Np
225Np,0.009377517765778262,5.69,225Pu
225Pu,0.00014426950408889634,5.69,225Am
225Am,0.00014426950408889634,5.69,225Cm
