,e-Folding Time (seconds),Average beta-decay energy,Daughter
63V,0.028276822801423688,5.69,63Cr
63Cr,0.18610766027467626,5.69,63Mn
63Mn,0.39674113624446483,5.69,63Fe
63Fe,8.800439749422676,5.69,63Co
63Co,38.80849659991311,5.69,63Ni
63Ni,4607432893.862584,17.425,63Cu
