,e-Folding Time (seconds),Average beta-decay energy,Daughter
280Hs,0.14426950408889633,5.69,280Mt
280Mt,14.426950408889635,5.69,280Ds
280Ds,0.03606737602222408,5.69,280Rg
280Rg,6.203588675822541,5.69,280Cn
280Cn,0.007213475204444815,5.69,280Nh
280Nh,0.014426950408889635,5.69,280Fl
