,e-Folding Time (seconds),Average beta-decay energy,Daughter
20B,1.31631495530709e-21,5.69,20C
20C,0.023083120654223417,5.69,20N
20N,0.19620652556089904,5.69,20O
20O,19.490810002409894,5.69,20F
20F,15.878590159032107,5.69,20Ne
