,e-Folding Time (seconds),Average beta-decay energy,Daughter
140I,0.8483046840427103,5.69,140Xe
140Xe,19.6206525560899,5.69,140Cs
140Cs,91.89967410462698,5.69,140Ba
140Ba,1589696.6631384937,136.0,140La
140La,209249.06580855165,81.4,140Ce
