,e-Folding Time (seconds),Average beta-decay energy,Daughter
285Rg,43.2808512266689,5.69,285Cn
285Cn,43.2808512266689,5.69,285Nh
285Nh,6.63639718808923,5.69,285Fl
285Fl,0.3029659585866823,5.69,285Mc
