,e-Folding Time (seconds),Average beta-decay energy,Daughter
125Ag,0.23083120654223416,5.69,125Cd
125Cd,0.9810326278044951,5.69,125In
125In,3.4047602964979538,5.69,125Sn
125Sn,1200867.0356670571,18.6,125Sb
125Sb,125547993.5584532,24.9,125Te
