,e-Folding Time (seconds),Average beta-decay energy,Daughter
203Ir,10.098865286222745,5.69,203Pt
203Pt,31.739290899557187,5.69,203Au
203Au,86.5617024533378,5.69,203Hg
203Hg,5809882.969944109,57.7,203Tl
