,e-Folding Time (seconds),Average beta-decay energy,Daughter
191Au,16515.972828096852,5.69,191Hg
191Hg,4241.523420213553,5.69,191Tl
191Tl,1731.2340490667564,5.69,191Pb
191Pb,115.12706426293929,5.69,191Bi
191Bi,17.88941850702314,5.69,191Po
191Po,0.031739290899557196,5.69,191At
191At,0.0030296595858668226,5.69,191Rn
