,e-Folding Time (seconds),Average beta-decay energy,Daughter
62Cu,837.2247861286834,266.2,62Zn
62Zn,47745.70383921206,259.0,62Ga
62Ga,0.16752863353810818,5.69,62Ge
62Ge,0.11902234087333949,5.69,62As
