,e-Folding Time (seconds),Average beta-decay energy,Daughter
135Ce,91928.52800544475,3.94,135Pr
135Pr,2077.4808588801075,5.69,135Nd
135Nd,1073.3651104213884,5.69,135Pm
135Pm,70.6920570035592,5.69,135Sm
135Sm,14.859758921156324,5.69,135Eu
135Eu,2.164042561333445,5.69,135Gd
135Gd,1.5869645449778602,5.69,135Tb
135Tb,0.001457121991297853,5.69,135Dy
