,e-Folding Time (seconds),Average beta-decay energy,Daughter
137Nd,3332.6255444535063,5.69,137Pm
137Pm,173.1234049066756,5.69,137Sm
137Sm,64.92127684000334,5.69,137Eu
137Eu,12.118638343467294,5.69,137Gd
137Gd,3.1739290899557204,5.69,137Tb
137Tb,0.8656170245333781,5.69,137Dy
