,e-Folding Time (seconds),Average beta-decay energy,Daughter
233Th,1889.6419645563647,5.69,233Pa
233Pa,3362402.7700974545,41.4,233U
233U,7247601209229.099,4509.3,233Np
233Np,3133.5336288108288,9.89,233Pu
233Pu,1809.1395812747598,5.69,233Am
233Am,276.99744785068094,5.69,233Cm
233Cm,38.952766104002016,5.69,233Bk
233Bk,57.70780163555854,5.69,233Cf
