,e-Folding Time (seconds),Average beta-decay energy,Daughter
56Co,9627378.696987838,178.8,56Ni
56Ni,757241.7730617991,0.75,56Cu
56Cu,0.11656975930382822,5.69,56Zn
56Zn,0.04674331932480241,5.69,56Ga
