,e-Folding Time (seconds),Average beta-decay energy,Daughter
73As,10009302.778084358,1.19,73Se
73Se,37134.97035248193,284.0,73Br
73Br,294.30978834134856,5.69,73Kr
73Kr,39.38557461626869,5.69,73Rb
