,e-Folding Time (seconds),Average beta-decay energy,Daughter
256No,4.198242568986883,5.69,256Lr
256Lr,40.25119164080208,5.69,256Rf
256Rf,0.009521787269867157,5.69,256Db
256Db,2.4525815695112376,5.69,256Sg
