,e-Folding Time (seconds),Average beta-decay energy,Daughter
290Nh,11.541560327111707,5.69,290Fl
290Fl,115.41560327111708,5.69,290Mc
290Mc,1.2118638343467294,5.69,290Lv
290Lv,0.012984255368000668,5.69,290Ts
