,e-Folding Time (seconds),Average beta-decay energy,Daughter
62Cr,0.2971951784231265,5.69,62Mn
62Mn,0.13272794376178462,5.69,62Fe
62Fe,98.10326278044951,5.69,62Co
62Co,133.30502177814023,489.0,62Ni
