,e-Folding Time (seconds),Average beta-decay energy,Daughter
23N,0.020053461068356593,5.69,23O
23O,0.13994141896622944,5.69,23F
23F,3.217209941182388,5.69,23Ne
23Ne,53.59612076902499,5.69,23Na
